OrderID,Date,ProductID,StoreID,ChannelID,UnitsSold,GrossRevenue,DiscountAmount,NetRevenue,TotalCost
ORD109002,2024-03-10,P1036,S105,C3,6,428.4,0.0,428.4,301.02
ORD109003,2024-04-17,P1109,S117,C2,2,129.58,12.96,116.62,93.6
ORD109004,2024-08-06,P1125,S114,C2,3,245.25,12.26,232.99,159.39
ORD109005,2024-10-07,P1025,S126,C1,1,31.89,3.19,28.7,17.99
ORD109006,2024-07-22,P1040,S108,C2,2,239.06,0.0,239.06,135.02
ORD109007,2024-08-04,P1066,S105,C1,2,379.58,0.0,379.58,225.18
ORD109008,2024-09-27,P1131,S116,C2,1,77.47,3.87,73.6,50.79
ORD109009,2023-06-27,P1102,S113,C2,3,134.4,0.0,134.4,73.56
ORD109010,2023-08-03,P1075,S105,C2,2,978.56,0.0,978.56,697.74
ORD109011,2024-01-25,P1136,S118,C1,1,332.14,16.61,315.53,207.55
ORD109012,2023-12-07,P1076,S128,C1,5,1974.7,394.94,1579.76,1077.8
ORD109013,2024-05-28,P1142,S122,C3,5,1228.35,122.84,1105.51,726.9
ORD109014,2023-01-07,P1124,S107,C2,4,111.0,16.65,94.35,76.12
ORD109015,2023-04-12,P1028,S108,C2,1,111.63,11.16,100.47,84.51
ORD109016,2024-06-29,P1062,S116,C2,2,1360.92,136.09,1224.83,796.56
ORD109017,2024-08-23,P1005,S120,C2,3,1264.8,0.0,1264.8,706.11
ORD109018,2023-08-10,P1039,S130,C2,2,216.78,0.0,216.78,119.8
ORD109019,2023-08-16,P1004,S104,C3,3,2029.17,202.92,1826.25,1388.13
ORD109020,2024-02-15,P1017,S115,C1,3,3373.38,0.0,3373.38,2165.52
ORD109021,2023-12-15,P1001,S130,C2,2,1549.2,309.84,1239.36,879.76
ORD109022,2023-05-04,P1108,S104,C2,4,76.32,7.63,68.69,56.36
ORD109023,2024-01-01,P1066,S130,C1,2,379.58,56.94,322.64,225.18
ORD109024,2024-08-21,P1076,S113,C2,1,394.94,0.0,394.94,215.56
ORD109025,2024-06-17,P1123,S122,C1,3,63.96,0.0,63.96,37.89
ORD109026,2024-08-20,P1130,S113,C1,2,145.88,0.0,145.88,112.62
ORD109027,2024-04-15,P1086,S125,C1,1,4.91,0.98,3.93,3.39
ORD109028,2024-10-03,P1074,S128,C2,1,475.99,0.0,475.99,371.39
ORD109029,2023-07-02,P1104,S105,C2,5,124.95,18.74,106.21,88.7
ORD109030,2023-02-03,P1067,S122,C2,3,804.21,80.42,723.79,445.83
ORD109031,2023-03-25,P1071,S101,C3,3,1998.9,199.89,1799.01,1158.06
ORD109032,2024-12-26,P1048,S108,C3,8,418.56,0.0,418.56,250.24
ORD109033,2024-04-13,P1031,S116,C3,4,108.52,0.0,108.52,79.96
ORD109034,2023-07-01,P1032,S118,C2,3,85.65,12.85,72.8,52.41
ORD109035,2024-09-16,P1105,S111,C3,2,20.66,0.0,20.66,13.3
ORD109036,2023-08-15,P1133,S108,C1,4,295.8,29.58,266.22,167.88
ORD109037,2024-03-12,P1068,S105,C2,7,3166.03,0.0,3166.03,2401.7
ORD109038,2023-07-02,P1016,S108,C3,3,1235.58,123.56,1112.02,659.67
ORD109039,2023-03-11,P1098,S105,C3,6,185.82,27.87,157.95,147.72
ORD109040,2023-07-15,P1145,S108,C3,5,172.45,0.0,172.45,116.3
ORD109041,2023-06-16,P1085,S125,C1,2,24.28,0.0,24.28,15.32
ORD109042,2024-02-08,P1005,S108,C2,4,1686.4,84.32,1602.08,941.48
ORD109043,2023-01-16,P1014,S128,C2,2,1013.08,101.31,911.77,661.76
ORD109044,2023-06-25,P1084,S108,C1,3,20.64,0.0,20.64,13.02
ORD109045,2024-02-20,P1138,S114,C2,2,142.7,14.27,128.43,104.62
ORD109046,2023-10-15,P1010,S105,C1,1,678.88,0.0,678.88,536.77
ORD109047,2024-04-09,P1121,S101,C1,2,73.2,14.64,58.56,47.66
ORD109048,2024-04-24,P1125,S118,C2,2,163.5,0.0,163.5,106.26
ORD109049,2024-12-06,P1009,S111,C2,2,1255.54,0.0,1255.54,876.22
ORD109050,2024-09-03,P1034,S111,C2,5,377.45,0.0,377.45,210.65
ORD109051,2023-06-16,P1001,S112,C1,2,1549.2,154.92,1394.28,879.76
ORD109052,2024-05-21,P1091,S123,C1,2,16.26,1.63,14.63,11.48
ORD109053,2024-04-03,P1028,S112,C1,3,334.89,0.0,334.89,253.53
ORD109054,2024-03-10,P1147,S104,C2,2,62.26,3.11,59.15,41.2
ORD109055,2024-08-07,P1015,S108,C1,1,823.67,0.0,823.67,612.87
ORD109056,2023-04-18,P1104,S116,C3,5,124.95,0.0,124.95,88.7
ORD109057,2023-10-02,P1126,S130,C2,5,215.45,21.54,193.91,116.9
ORD109058,2024-08-19,P1029,S105,C3,3,230.82,23.08,207.74,154.56
ORD109059,2024-10-14,P1041,S110,C2,5,604.1,30.2,573.9,366.0
ORD109060,2023-01-28,P1128,S114,C2,2,61.66,0.0,61.66,34.08
ORD109061,2023-12-11,P1015,S130,C2,5,4118.35,411.84,3706.51,3064.35
ORD109062,2023-07-13,P1071,S104,C2,1,666.3,66.63,599.67,386.02
ORD109063,2023-05-03,P1041,S124,C1,3,362.46,36.25,326.21,219.6
ORD109064,2023-02-11,P1003,S122,C2,4,5328.64,266.43,5062.21,3034.64
ORD109065,2024-01-29,P1073,S109,C1,5,1563.7,0.0,1563.7,1030.45
ORD109066,2024-05-02,P1078,S123,C1,2,62.34,3.12,59.22,41.14
ORD109067,2024-01-24,P1056,S116,C2,5,1030.4,0.0,1030.4,678.95
ORD109068,2023-09-27,P1130,S105,C2,2,145.88,21.88,124.0,112.62
ORD109069,2024-07-17,P1016,S108,C1,3,1235.58,185.34,1050.24,659.67
ORD109070,2024-04-21,P1069,S111,C1,1,229.3,0.0,229.3,148.77
ORD109071,2024-10-26,P1029,S110,C1,5,384.7,0.0,384.7,257.6
ORD109072,2023-09-11,P1122,S122,C1,3,120.93,0.0,120.93,68.88
ORD109073,2023-06-24,P1090,S119,C3,5,132.85,26.57,106.28,81.3
ORD109074,2023-11-30,P1113,S125,C2,3,58.17,0.0,58.17,42.0
ORD109075,2024-01-06,P1018,S114,C2,1,816.25,0.0,816.25,506.95
ORD109076,2023-12-01,P1074,S111,C2,5,2379.95,0.0,2379.95,1856.95
ORD109077,2024-08-31,P1009,S103,C2,3,1883.31,188.33,1694.98,1314.33
ORD109078,2023-02-03,P1052,S124,C2,1,133.14,13.31,119.83,77.79
ORD109079,2024-01-21,P1152,S103,C2,2,256.6,0.0,256.6,143.56
ORD109080,2023-11-11,P1117,S109,C3,10,200.9,0.0,200.9,121.0
ORD109081,2023-06-04,P1013,S120,C2,2,2222.2,0.0,2222.2,1437.16
ORD109082,2024-04-13,P1060,S123,C3,6,417.12,0.0,417.12,284.28
ORD109083,2024-08-08,P1140,S103,C2,2,469.38,0.0,469.38,291.88
ORD109084,2024-02-04,P1028,S118,C2,1,111.63,22.33,89.3,84.51
ORD109085,2023-03-04,P1122,S105,C2,2,80.62,0.0,80.62,45.92
ORD109086,2023-02-25,P1052,S123,C3,4,532.56,0.0,532.56,311.16
ORD109087,2023-11-05,P1077,S122,C2,3,1475.52,147.55,1327.97,1032.81
ORD109088,2024-05-03,P1141,S123,C2,3,577.56,86.63,490.93,331.44
ORD109089,2023-08-18,P1108,S103,C3,4,76.32,7.63,68.69,56.36
ORD109090,2023-08-14,P1046,S116,C3,4,120.16,0.0,120.16,70.88
ORD109091,2024-09-20,P1002,S108,C1,2,1256.02,62.8,1193.22,898.64
ORD109092,2023-01-11,P1038,S114,C2,2,278.38,13.92,264.46,166.28
ORD109093,2023-02-28,P1067,S130,C2,5,1340.35,0.0,1340.35,743.05
ORD109094,2023-04-24,P1022,S104,C2,2,2131.36,0.0,2131.36,1625.26
ORD109095,2024-12-20,P1142,S117,C1,5,1228.35,61.42,1166.93,726.9
ORD109096,2023-12-30,P1009,S105,C2,6,3766.62,0.0,3766.62,2628.66
ORD109097,2023-04-26,P1087,S114,C3,7,20.79,0.0,20.79,14.21
ORD109098,2023-08-15,P1157,S114,C2,1,166.93,8.35,158.58,112.0
ORD109099,2024-12-09,P1054,S113,C1,7,4150.65,415.06,3735.59,2225.65
ORD109100,2024-05-22,P1086,S119,C1,6,29.46,2.95,26.51,20.34
ORD109101,2023-06-13,P1012,S130,C1,3,3052.44,0.0,3052.44,1790.49
ORD109102,2023-06-25,P1117,S125,C2,3,60.27,0.0,60.27,36.3
ORD109103,2023-02-24,P1157,S130,C3,4,667.72,0.0,667.72,448.0
ORD109104,2024-07-18,P1124,S106,C1,2,55.5,0.0,55.5,38.06
ORD109105,2023-04-11,P1024,S130,C2,3,301.17,45.18,255.99,215.25
ORD109106,2023-07-29,P1057,S109,C1,5,273.35,0.0,273.35,168.5
ORD109107,2023-09-12,P1116,S102,C2,4,102.24,0.0,102.24,66.64
ORD109108,2024-03-29,P1128,S113,C1,1,30.83,0.0,30.83,17.04
ORD109109,2024-03-19,P1065,S108,C1,5,2860.4,0.0,2860.4,1823.5
ORD109110,2024-08-07,P1154,S123,C3,3,601.56,0.0,601.56,387.42
ORD109111,2023-08-06,P1033,S104,C3,6,415.86,0.0,415.86,296.22
ORD109112,2023-10-09,P1119,S116,C2,1,51.65,2.58,49.07,29.73
ORD109113,2023-10-12,P1080,S109,C2,2,37.86,0.0,37.86,24.86
ORD109114,2023-02-04,P1114,S106,C1,3,146.37,21.96,124.41,91.74
ORD109115,2024-06-23,P1096,S126,C1,5,26.6,1.33,25.27,15.8
ORD109116,2024-01-27,P1070,S114,C1,1,448.07,0.0,448.07,287.15
ORD109117,2023-12-14,P1131,S110,C1,5,387.35,0.0,387.35,253.95
ORD109118,2024-12-28,P1135,S122,C1,11,170.83,0.0,170.83,111.32
ORD109119,2023-05-11,P1131,S125,C2,4,309.88,0.0,309.88,203.16
ORD109120,2024-12-09,P1015,S113,C2,9,7413.03,370.65,7042.38,5515.83
ORD109121,2024-05-12,P1068,S106,C2,8,3618.32,542.75,3075.57,2744.8
ORD109122,2023-06-11,P1120,S130,C3,5,190.15,19.02,171.13,125.75
ORD109123,2024-05-10,P1139,S111,C2,2,379.4,18.97,360.43,208.6
ORD109124,2024-07-06,P1058,S106,C2,1,410.04,0.0,410.04,267.92
ORD109125,2023-09-22,P1119,S104,C2,1,51.65,2.58,49.07,29.73
ORD109126,2023-09-10,P1091,S105,C1,5,40.65,0.0,40.65,28.7
ORD109127,2024-09-02,P1036,S130,C3,7,499.8,0.0,499.8,351.19
ORD109128,2023-04-28,P1143,S130,C2,1,191.49,0.0,191.49,122.79
ORD109129,2023-01-10,P1072,S114,C2,2,1162.88,0.0,1162.88,788.28
ORD109130,2024-05-01,P1097,S120,C2,1,11.81,1.18,10.63,7.83
ORD109131,2024-10-24,P1047,S125,C2,3,169.92,8.5,161.42,96.66
ORD109132,2024-01-02,P1005,S116,C1,3,1264.8,63.24,1201.56,706.11
ORD109133,2023-04-09,P1073,S120,C1,3,938.22,140.73,797.49,618.27
ORD109134,2024-01-30,P1116,S130,C2,6,153.36,30.67,122.69,99.96
ORD109135,2023-07-04,P1053,S105,C2,2,94.54,0.0,94.54,72.18
ORD109136,2024-08-27,P1149,S105,C1,4,252.28,0.0,252.28,139.16
ORD109137,2024-03-23,P1121,S123,C1,3,109.8,21.96,87.84,71.49
ORD109138,2023-09-04,P1103,S121,C2,3,53.19,0.0,53.19,34.23
ORD109139,2024-04-01,P1130,S106,C1,3,218.82,43.76,175.06,168.93
ORD109140,2024-05-02,P1138,S109,C3,5,356.75,17.84,338.91,261.55
ORD109141,2024-05-11,P1116,S120,C1,2,51.12,0.0,51.12,33.32
ORD109142,2023-09-25,P1133,S114,C3,4,295.8,0.0,295.8,167.88
ORD109143,2024-02-22,P1115,S127,C3,4,285.44,28.54,256.9,222.56
ORD109144,2023-02-01,P1138,S125,C3,4,285.4,0.0,285.4,209.24
ORD109145,2023-10-22,P1017,S114,C3,4,4497.84,674.68,3823.16,2887.36
ORD109146,2023-10-04,P1056,S120,C3,3,618.24,61.82,556.42,407.37
ORD109147,2024-01-26,P1143,S119,C1,1,191.49,9.57,181.92,122.79
ORD109148,2024-11-25,P1076,S104,C3,10,3949.4,0.0,3949.4,2155.6
ORD109149,2024-11-28,P1003,S113,C1,7,9325.12,0.0,9325.12,5310.62
ORD109150,2023-12-20,P1136,S113,C2,4,1328.56,66.43,1262.13,830.2
ORD109151,2024-04-17,P1105,S127,C2,1,10.33,0.0,10.33,6.65
ORD109152,2023-03-21,P1146,S127,C2,1,62.27,9.34,52.93,37.68
ORD109153,2023-12-19,P1003,S103,C1,4,5328.64,532.86,4795.78,3034.64
ORD109154,2024-05-17,P1024,S125,C3,6,602.34,0.0,602.34,430.5
ORD109155,2024-05-14,P1082,S118,C2,2,27.46,0.0,27.46,15.1
ORD109156,2024-12-05,P1030,S101,C2,3,422.76,0.0,422.76,237.39
ORD109157,2023-12-07,P1084,S111,C1,3,20.64,2.06,18.58,13.02
ORD109158,2024-10-25,P1056,S127,C1,5,1030.4,0.0,1030.4,678.95
ORD109159,2024-12-16,P1034,S111,C2,8,603.92,30.2,573.72,337.04
ORD109160,2024-02-23,P1124,S120,C1,1,27.75,2.78,24.97,19.03
ORD109161,2023-03-08,P1007,S116,C2,3,2917.5,437.62,2479.88,2175.84
ORD109162,2023-10-03,P1140,S117,C1,5,1173.45,176.02,997.43,729.7
ORD109163,2024-07-13,P1025,S114,C1,4,127.56,0.0,127.56,71.96
ORD109164,2024-02-29,P1093,S114,C2,3,10.95,0.55,10.4,8.07
ORD109165,2024-11-15,P1159,S128,C3,6,182.52,0.0,182.52,117.72
ORD109166,2024-08-19,P1019,S113,C2,8,9319.12,931.91,8387.21,5049.92
ORD109167,2023-02-16,P1149,S106,C2,2,126.14,0.0,126.14,69.58
ORD109168,2024-09-21,P1049,S113,C1,1,19.12,0.0,19.12,10.38
ORD109169,2023-09-19,P1119,S122,C2,2,103.3,0.0,103.3,59.46
ORD109170,2024-08-21,P1138,S114,C1,1,71.35,10.7,60.65,52.31
ORD109171,2024-01-07,P1038,S122,C3,3,417.57,41.76,375.81,249.42
ORD109172,2023-11-29,P1056,S108,C2,9,1854.72,92.74,1761.98,1222.11
ORD109173,2023-02-22,P1138,S117,C2,2,142.7,21.4,121.3,104.62
ORD109174,2023-03-28,P1017,S126,C2,1,1124.46,112.45,1012.01,721.84
ORD109175,2024-03-11,P1018,S115,C2,1,816.25,0.0,816.25,506.95
ORD109176,2024-02-21,P1049,S119,C2,3,57.36,0.0,57.36,31.14
ORD109177,2024-02-10,P1097,S120,C1,3,35.43,5.31,30.12,23.49
ORD109178,2023-04-25,P1130,S122,C2,2,145.88,7.29,138.59,112.62
ORD109179,2024-01-08,P1091,S111,C2,7,56.91,0.0,56.91,40.18
ORD109180,2023-02-14,P1079,S118,C3,4,98.72,0.0,98.72,62.76
ORD109181,2023-04-16,P1140,S113,C2,3,704.07,70.41,633.66,437.82
ORD109182,2023-12-31,P1028,S112,C2,3,334.89,33.49,301.4,253.53
ORD109183,2024-03-26,P1145,S114,C1,3,103.47,0.0,103.47,69.78
ORD109184,2024-04-24,P1051,S112,C1,2,189.86,0.0,189.86,142.62
ORD109185,2024-12-18,P1045,S101,C1,6,605.34,121.07,484.27,320.1
ORD109186,2024-09-16,P1153,S122,C2,3,559.92,0.0,559.92,446.85
ORD109187,2023-10-05,P1104,S117,C3,7,174.93,8.75,166.18,124.18
ORD109188,2024-07-26,P1070,S105,C1,4,1792.28,89.61,1702.67,1148.6
ORD109189,2023-03-11,P1053,S108,C2,4,189.08,18.91,170.17,144.36
ORD109190,2024-09-18,P1071,S118,C3,4,2665.2,0.0,2665.2,1544.08
ORD109191,2023-10-10,P1127,S114,C3,6,435.66,65.35,370.31,281.64
ORD109192,2024-07-09,P1025,S122,C2,3,95.67,0.0,95.67,53.97
ORD109193,2024-12-10,P1028,S114,C2,2,223.26,0.0,223.26,169.02
ORD109194,2024-05-29,P1049,S125,C1,4,76.48,0.0,76.48,41.52
ORD109195,2024-11-03,P1078,S103,C2,4,124.68,6.23,118.45,82.28
ORD109196,2023-01-08,P1131,S118,C2,3,232.41,23.24,209.17,152.37
ORD109197,2023-05-05,P1034,S111,C2,5,377.45,18.87,358.58,210.65
ORD109198,2024-04-02,P1126,S109,C2,4,172.36,8.62,163.74,93.52
ORD109199,2024-01-31,P1146,S130,C2,1,62.27,0.0,62.27,37.68
ORD109200,2023-03-30,P1070,S126,C1,5,2240.35,448.07,1792.28,1435.75
ORD109201,2024-06-09,P1154,S106,C1,2,401.04,40.1,360.94,258.28
ORD109202,2023-02-12,P1143,S103,C2,5,957.45,143.62,813.83,613.95
ORD109203,2024-12-25,P1128,S126,C1,3,92.49,4.62,87.87,51.12
ORD109204,2023-04-25,P1061,S105,C1,2,69.06,0.0,69.06,51.16
ORD109205,2023-11-22,P1049,S129,C2,4,76.48,3.82,72.66,41.52
ORD109206,2024-08-24,P1139,S108,C1,1,189.7,28.46,161.24,104.3
ORD109207,2024-01-11,P1071,S113,C2,2,1332.6,199.89,1132.71,772.04
ORD109208,2024-06-27,P1006,S102,C3,4,4208.56,420.86,3787.7,3049.8
ORD109209,2024-05-29,P1115,S115,C3,2,142.72,0.0,142.72,111.28
ORD109210,2024-11-24,P1056,S106,C2,3,618.24,0.0,618.24,407.37
ORD109211,2023-12-06,P1150,S113,C1,4,608.8,121.76,487.04,415.84
ORD109212,2024-12-16,P1137,S128,C3,9,2048.76,409.75,1639.01,1179.0
ORD109213,2024-01-13,P1017,S108,C2,3,3373.38,0.0,3373.38,2165.52
ORD109214,2024-10-14,P1145,S119,C1,7,241.43,0.0,241.43,162.82
ORD109215,2024-06-19,P1152,S106,C2,2,256.6,0.0,256.6,143.56
ORD109216,2023-04-08,P1122,S118,C2,6,241.86,12.09,229.77,137.76
ORD109217,2024-04-15,P1045,S109,C2,3,302.67,0.0,302.67,160.05
ORD109218,2024-10-04,P1108,S120,C2,3,57.24,0.0,57.24,42.27
ORD109219,2023-04-04,P1139,S123,C2,1,189.7,0.0,189.7,104.3
ORD109220,2024-09-05,P1131,S127,C1,1,77.47,7.75,69.72,50.79
ORD109221,2023-03-19,P1069,S128,C3,3,687.9,68.79,619.11,446.31
ORD109222,2024-09-28,P1114,S108,C2,1,48.79,0.0,48.79,30.58
ORD109223,2024-07-30,P1062,S105,C1,2,1360.92,68.05,1292.87,796.56
ORD109224,2023-04-21,P1041,S102,C2,5,604.1,30.2,573.9,366.0
ORD109225,2024-06-15,P1108,S122,C2,7,133.56,0.0,133.56,98.63
ORD109226,2023-03-27,P1075,S106,C2,3,1467.84,73.39,1394.45,1046.61
ORD109227,2024-02-20,P1036,S125,C1,1,71.4,3.57,67.83,50.17
ORD109228,2024-11-06,P1106,S130,C1,7,111.86,0.0,111.86,77.63
ORD109229,2023-05-31,P1052,S105,C3,4,532.56,79.88,452.68,311.16
ORD109230,2023-05-08,P1095,S108,C1,3,136.62,0.0,136.62,74.52
ORD109231,2023-11-06,P1058,S114,C1,1,410.04,0.0,410.04,267.92
ORD109232,2023-09-27,P1142,S113,C1,2,491.34,24.57,466.77,290.76
ORD109233,2023-02-05,P1137,S113,C2,4,910.56,0.0,910.56,524.0
ORD109234,2023-11-30,P1076,S107,C2,1,394.94,39.49,355.45,215.56
ORD109235,2023-07-09,P1114,S127,C1,5,243.95,0.0,243.95,152.9
ORD109236,2023-04-01,P1029,S120,C2,4,307.76,46.16,261.6,206.08
ORD109237,2023-07-21,P1160,S105,C1,4,761.48,38.07,723.41,428.8
ORD109238,2023-01-16,P1035,S101,C2,2,257.4,12.87,244.53,154.34
ORD109239,2024-10-30,P1139,S123,C3,5,948.5,94.85,853.65,521.5
ORD109240,2024-12-27,P1136,S101,C3,5,1660.7,332.14,1328.56,1037.75
ORD109241,2023-09-26,P1029,S127,C2,4,307.76,30.78,276.98,206.08
ORD109242,2024-10-02,P1002,S115,C1,5,3140.05,628.01,2512.04,2246.6
ORD109243,2023-12-04,P1118,S129,C3,4,257.24,12.86,244.38,165.2
ORD109244,2024-10-28,P1140,S123,C2,2,469.38,46.94,422.44,291.88
ORD109245,2023-05-07,P1115,S127,C2,3,214.08,0.0,214.08,166.92
ORD109246,2023-07-28,P1009,S122,C1,5,3138.85,313.88,2824.97,2190.55
ORD109247,2024-06-24,P1104,S116,C1,2,49.98,2.5,47.48,35.48
ORD109248,2023-06-10,P1063,S105,C3,4,713.44,35.67,677.77,397.76
ORD109249,2024-08-25,P1147,S122,C2,2,62.26,3.11,59.15,41.2
ORD109250,2023-11-08,P1129,S117,C1,3,214.65,10.73,203.92,142.77
ORD109251,2023-10-23,P1128,S113,C3,8,246.64,12.33,234.31,136.32
ORD109252,2023-11-28,P1066,S116,C3,7,1328.53,132.85,1195.68,788.13
ORD109253,2024-08-06,P1052,S108,C1,1,133.14,19.97,113.17,77.79
ORD109254,2023-01-05,P1132,S112,C2,3,236.01,35.4,200.61,179.91
ORD109255,2024-07-02,P1019,S105,C3,4,4659.56,0.0,4659.56,2524.96
ORD109256,2024-07-23,P1017,S113,C2,1,1124.46,112.45,1012.01,721.84
ORD109257,2024-08-23,P1010,S113,C2,6,4073.28,610.99,3462.29,3220.62
ORD109258,2024-12-29,P1082,S125,C1,4,54.92,2.75,52.17,30.2
ORD109259,2024-07-25,P1013,S114,C3,4,4444.4,444.44,3999.96,2874.32
ORD109260,2024-01-22,P1094,S128,C2,6,159.78,15.98,143.8,93.96
ORD109261,2023-12-07,P1027,S130,C1,1,112.44,11.24,101.2,83.83
ORD109262,2023-10-11,P1143,S102,C2,1,191.49,9.57,181.92,122.79
ORD109263,2024-08-27,P1070,S117,C1,4,1792.28,0.0,1792.28,1148.6
ORD109264,2023-10-15,P1015,S109,C1,7,5765.69,0.0,5765.69,4290.09
ORD109265,2024-02-23,P1111,S125,C3,4,192.76,19.28,173.48,136.8
ORD109266,2023-03-12,P1055,S114,C2,3,1764.33,0.0,1764.33,1132.29
ORD109267,2023-08-20,P1042,S103,C1,2,151.54,30.31,121.23,92.42
ORD109268,2023-07-14,P1106,S107,C2,1,15.98,0.0,15.98,11.09
ORD109269,2023-11-15,P1153,S120,C2,3,559.92,55.99,503.93,446.85
ORD109270,2024-01-03,P1157,S103,C2,7,1168.51,175.28,993.23,784.0
ORD109271,2024-06-07,P1070,S111,C2,2,896.14,44.81,851.33,574.3
ORD109272,2023-11-12,P1136,S126,C2,2,664.28,0.0,664.28,415.1
ORD109273,2023-04-20,P1034,S101,C3,8,603.92,0.0,603.92,337.04
ORD109274,2024-02-03,P1136,S121,C1,3,996.42,49.82,946.6,622.65
ORD109275,2023-02-09,P1151,S120,C1,3,417.3,0.0,417.3,278.94
ORD109276,2024-09-12,P1083,S110,C1,2,40.8,0.0,40.8,24.16
ORD109277,2024-07-17,P1084,S104,C2,3,20.64,0.0,20.64,13.02
ORD109278,2023-06-14,P1091,S104,C1,1,8.13,0.0,8.13,5.74
ORD109279,2023-07-12,P1012,S130,C2,1,1017.48,50.87,966.61,596.83
ORD109280,2023-01-21,P1138,S120,C2,1,71.35,0.0,71.35,52.31
ORD109281,2023-09-24,P1119,S111,C2,1,51.65,10.33,41.32,29.73
ORD109282,2023-01-28,P1140,S125,C1,2,469.38,0.0,469.38,291.88
ORD109283,2024-11-15,P1019,S104,C1,2,2329.78,0.0,2329.78,1262.48
ORD109284,2023-04-09,P1129,S105,C1,1,71.55,3.58,67.97,47.59
ORD109285,2024-04-27,P1059,S106,C2,2,1263.12,0.0,1263.12,713.66
ORD109286,2024-02-22,P1131,S123,C1,6,464.82,23.24,441.58,304.74
ORD109287,2023-06-23,P1160,S113,C1,3,571.11,28.56,542.55,321.6
ORD109288,2024-08-13,P1141,S119,C2,3,577.56,86.63,490.93,331.44
ORD109289,2023-03-21,P1147,S108,C2,6,186.78,0.0,186.78,123.6
ORD109290,2024-10-10,P1019,S123,C1,4,4659.56,232.98,4426.58,2524.96
ORD109291,2024-06-25,P1053,S125,C3,2,94.54,4.73,89.81,72.18
ORD109292,2024-04-09,P1047,S113,C1,1,56.64,0.0,56.64,32.22
ORD109293,2024-10-05,P1083,S107,C1,3,61.2,0.0,61.2,36.24
ORD109294,2023-10-22,P1157,S118,C1,3,500.79,25.04,475.75,336.0
ORD109295,2023-07-25,P1110,S108,C3,7,160.58,0.0,160.58,104.09
ORD109296,2023-04-23,P1088,S105,C3,6,95.7,9.57,86.13,56.52
ORD109297,2024-11-06,P1129,S118,C2,1,71.55,0.0,71.55,47.59
ORD109298,2023-10-21,P1029,S114,C1,6,461.64,0.0,461.64,309.12
ORD109299,2024-08-29,P1106,S124,C2,1,15.98,3.2,12.78,11.09
ORD109300,2023-08-31,P1081,S109,C2,2,83.32,0.0,83.32,45.26
ORD109301,2024-11-29,P1033,S107,C2,3,207.93,0.0,207.93,148.11
ORD109302,2024-09-27,P1104,S119,C2,6,149.94,14.99,134.95,106.44
ORD109303,2023-08-14,P1135,S121,C1,2,31.06,0.0,31.06,20.24
ORD109304,2023-12-22,P1133,S113,C1,7,517.65,0.0,517.65,293.79
ORD109305,2024-08-03,P1135,S113,C3,4,62.12,0.0,62.12,40.48
ORD109306,2023-06-15,P1130,S105,C2,1,72.94,7.29,65.65,56.31
ORD109307,2023-01-18,P1076,S114,C2,1,394.94,0.0,394.94,215.56
ORD109308,2023-07-31,P1008,S130,C2,2,1350.0,0.0,1350.0,932.6
ORD109309,2024-03-07,P1155,S104,C2,1,85.13,0.0,85.13,48.54
ORD109310,2023-04-10,P1073,S116,C2,3,938.22,140.73,797.49,618.27
ORD109311,2023-09-01,P1102,S101,C1,6,268.8,53.76,215.04,147.12
ORD109312,2024-11-02,P1004,S110,C3,4,2705.56,0.0,2705.56,1850.84
ORD109313,2023-02-24,P1143,S123,C2,3,574.47,0.0,574.47,368.37
ORD109314,2023-02-06,P1143,S116,C1,1,191.49,0.0,191.49,122.79
ORD109315,2023-11-06,P1149,S103,C1,4,252.28,0.0,252.28,139.16
ORD109316,2023-01-10,P1028,S113,C1,2,223.26,11.16,212.1,169.02
ORD109317,2023-01-21,P1135,S103,C2,1,15.53,0.78,14.75,10.12
ORD109318,2023-05-14,P1100,S111,C3,3,57.48,0.0,57.48,38.43
ORD109319,2023-03-16,P1024,S123,C1,3,301.17,0.0,301.17,215.25
ORD109320,2024-08-15,P1092,S108,C3,4,135.84,6.79,129.05,82.8
ORD109321,2023-03-31,P1077,S113,C2,2,983.68,0.0,983.68,688.54
ORD109322,2024-01-18,P1101,S114,C2,1,27.39,0.0,27.39,15.11
ORD109323,2024-05-30,P1014,S125,C2,3,1519.62,75.98,1443.64,992.64
ORD109324,2024-04-02,P1091,S105,C1,3,24.39,0.0,24.39,17.22
ORD109325,2024-04-22,P1109,S116,C1,3,194.37,0.0,194.37,140.4
ORD109326,2023-09-19,P1115,S101,C2,4,285.44,0.0,285.44,222.56
ORD109327,2024-10-11,P1124,S104,C2,4,111.0,16.65,94.35,76.12
ORD109328,2023-02-20,P1101,S107,C2,2,54.78,8.22,46.56,30.22
ORD109329,2023-03-20,P1113,S122,C2,4,77.56,0.0,77.56,56.0
ORD109330,2024-09-17,P1015,S102,C2,2,1647.34,0.0,1647.34,1225.74
ORD109331,2023-02-19,P1128,S130,C3,6,184.98,9.25,175.73,102.24
ORD109332,2023-05-21,P1059,S113,C3,5,3157.8,315.78,2842.02,1784.15
ORD109333,2023-05-07,P1088,S125,C1,3,47.85,2.39,45.46,28.26
ORD109334,2023-01-25,P1088,S107,C3,3,47.85,7.18,40.67,28.26
ORD109335,2023-03-27,P1157,S111,C1,1,166.93,16.69,150.24,112.0
ORD109336,2024-02-23,P1053,S122,C1,1,47.27,2.36,44.91,36.09
